,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,3H11-T42,3H11-T53,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
5707,GW101-3H11_contig_1_3503,K16090,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,fiu; catecholate siderophore,ko09180,ko09183,ko02000,0.13755363009279686,2.1047105151171426,-0.3398641593143766,-0.8804642507081669,-0.7739995951624098,-0.24793614002498632
5709,GW101-3H11_contig_1_3514,K02014,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,TC.FEV.OM; iron complex outermembrane recepter,ko09180,ko09183,ko02000,0.06822198052639047,2.103696359627458,-0.22663022629005156,-0.8828124379570448,-0.23572045535419883,-0.8267552205525571
5710,GW101-3H11_contig_1_3515,K02014,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,TC.FEV.OM; iron complex outermembrane recepter,ko09180,ko09183,ko02000,0.0822239786554757,2.0910021520834756,-0.3809830483785689,-1.0670525213224515,-0.16991760148652751,-0.5552729595514034
5712,GW101-3H11_contig_1_3520,K06075,Brite Hierarchies,Protein families: genetic information processing,Transcription factors,"slyA; MarR family transcriptional regulator, transcriptional regulator for",ko09180,ko09182,ko03000,0.01837656353584964,2.1171989009031074,-0.8460463661219676,-0.14939779801360825,-0.31603093866323195,-0.8241003616401475
5741,GW101-3H11_contig_1_3541,K01714,Metabolism,Amino acid metabolism,Lysine biosynthesis,dapA; 4-hydroxy-tetrahydrodipicolinate synthase,ko09100,ko09105,ko00300,0.42288771112890833,-2.1460118514488835,0.7292554094611732,-0.04491661448158057,0.2525306616183583,0.786254683722019
5742,GW101-3H11_contig_1_3541,K01714,Metabolism,Biosynthesis of other secondary metabolites,Monobactam biosynthesis,dapA; 4-hydroxy-tetrahydrodipicolinate synthase,ko09100,ko09110,ko00261,0.42288771112890833,-2.1460118514488835,0.7292554094611732,-0.04491661448158057,0.2525306616183583,0.786254683722019
5786,GW101-3H11_contig_1_3573,K03406,Environmental Information Processing,Signal transduction,Two-component system,mcp; methyl-accepting chemotaxis,ko09130,ko09132,ko02020,-0.4913657953760156,2.06092451779939,-1.1967636515416122,0.0018298660194109655,-0.12123948103182244,-0.2533854558693521
5787,GW101-3H11_contig_1_3573,K03406,Cellular Processes,Cell motility,Bacterial chemotaxis,mcp; methyl-accepting chemotaxis,ko09140,ko09142,ko02030,-0.4913657953760156,2.06092451779939,-1.1967636515416122,0.0018298660194109655,-0.12123948103182244,-0.2533854558693521
5788,GW101-3H11_contig_1_3573,K03406,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,mcp; methyl-accepting chemotaxis,ko09180,ko09183,ko02035,-0.4913657953760156,2.06092451779939,-1.1967636515416122,0.0018298660194109655,-0.12123948103182244,-0.2533854558693521
5880,GW101-3H11_contig_1_3621,K08084,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,fimT; type IV fimbrial biogenesis protein,ko09180,ko09183,ko02044,-0.31609501653917665,-1.9640589955951009,0.035024751261197855,1.180647782475392,0.7332878405833573,0.33119363781432976
5881,GW101-3H11_contig_1_3622,K02671,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,pilV; type IV pilus assembly protein,ko09180,ko09183,ko02044,-0.6402749179147116,-1.742632124271069,0.0346663409444764,1.3603066191701518,0.8207992459483693,0.16713483612279162
5882,GW101-3H11_contig_1_3622,K02671,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,pilV; type IV pilus assembly protein,ko09180,ko09183,ko02035,-0.6402749179147116,-1.742632124271069,0.0346663409444764,1.3603066191701518,0.8207992459483693,0.16713483612279162
5883,GW101-3H11_contig_1_3623,K02672,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,pilW; type IV pilus assembly protein,ko09180,ko09183,ko02044,-0.293196584493351,-2.012444568198108,0.22602857433174028,1.0606245608099676,0.8001148592042644,0.21887315834548413
5884,GW101-3H11_contig_1_3623,K02672,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,pilW; type IV pilus assembly protein,ko09180,ko09183,ko02035,-0.293196584493351,-2.012444568198108,0.22602857433174028,1.0606245608099676,0.8001148592042644,0.21887315834548413
5885,GW101-3H11_contig_1_3624,K02673,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,pilX; type IV pilus assembly protein,ko09180,ko09183,ko02044,-0.05621929196069451,-2.145248226118832,0.42162899928983905,0.8392824842336469,0.6577086859157836,0.2828473486402555
5886,GW101-3H11_contig_1_3624,K02673,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,pilX; type IV pilus assembly protein,ko09180,ko09183,ko02035,-0.05621929196069451,-2.145248226118832,0.42162899928983905,0.8392824842336469,0.6577086859157836,0.2828473486402555
5887,GW101-3H11_contig_1_3625,K02674,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,pilY1; type IV pilus assembly protein,ko09180,ko09183,ko02044,-0.26449077336911664,-1.989039190716683,0.47206167278338595,1.112200481787693,0.7154067330747113,-0.046138923559988915
5888,GW101-3H11_contig_1_3625,K02674,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,pilY1; type IV pilus assembly protein,ko09180,ko09183,ko02035,-0.26449077336911664,-1.989039190716683,0.47206167278338595,1.112200481787693,0.7154067330747113,-0.046138923559988915
5897,GW101-3H11_contig_1_3638,K03694,Brite Hierarchies,Protein families: genetic information processing,Chaperones and folding catalysts,clpA; ATP-dependent Clp protease ATP-binding subunit,ko09180,ko09182,ko03110,-0.3276888495847468,1.9983042328669813,-1.3286541851996272,0.11895205757746984,-0.14766725565056987,-0.3132460000095148
5898,GW101-3H11_contig_1_3638,K03695,Organismal Systems,Aging,Longevity regulating pathway - multiple species,clpB; ATP-dependent Clp protease ATP-binding subunit,ko09150,ko09149,ko04213,-0.3276888495847468,1.9983042328669813,-1.3286541851996272,0.11895205757746984,-0.14766725565056987,-0.3132460000095148
5899,GW101-3H11_contig_1_3638,K03695,Brite Hierarchies,Protein families: genetic information processing,Chaperones and folding catalysts,clpB; ATP-dependent Clp protease ATP-binding subunit,ko09180,ko09182,ko03110,-0.3276888495847468,1.9983042328669813,-1.3286541851996272,0.11895205757746984,-0.14766725565056987,-0.3132460000095148
5917,GW101-3H11_contig_1_3652,K05921,Metabolism,Amino acid metabolism,Tyrosine metabolism,"hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68",ko09100,ko09105,ko00350,0.0825044405279904,2.054830013390512,-0.6455516408561833,0.04677719829866994,-0.47914369996337064,-1.05941631139762
5990,GW101-3H11_contig_1_3684,K07576,Not Included in Pathway or Brite,Unclassified: genetic information processing,,K07576; metallo-beta-lactamase family,ko09190,ko09192,ko99974,-0.11397096747351393,2.073009018431634,-0.7202574996436323,0.168839836919649,-0.4284296455446378,-0.9791907426894979
5991,GW101-3H11_contig_1_3684,K07577,Not Included in Pathway or Brite,Unclassified: genetic information processing,,K07577; putative mRNA 3-end processing,ko09190,ko09192,ko99974,-0.11397096747351393,2.073009018431634,-0.7202574996436323,0.168839836919649,-0.4284296455446378,-0.9791907426894979
6001,GW101-3H11_contig_1_3691,K00133,Metabolism,Amino acid metabolism,"Glycine, serine and threonine metabolism",asd; aspartate-semialdehyde dehydrogenase,ko09100,ko09105,ko00260,0.11250140438984584,-1.7023847538960803,-0.13321687315372382,-0.09556233773989388,0.07011023252379178,1.7485523278760593
6002,GW101-3H11_contig_1_3691,K00133,Metabolism,Amino acid metabolism,Cysteine and methionine metabolism,asd; aspartate-semialdehyde dehydrogenase,ko09100,ko09105,ko00270,0.11250140438984584,-1.7023847538960803,-0.13321687315372382,-0.09556233773989388,0.07011023252379178,1.7485523278760593
6003,GW101-3H11_contig_1_3691,K00133,Metabolism,Amino acid metabolism,Lysine biosynthesis,asd; aspartate-semialdehyde dehydrogenase,ko09100,ko09105,ko00300,0.11250140438984584,-1.7023847538960803,-0.13321687315372382,-0.09556233773989388,0.07011023252379178,1.7485523278760593
6004,GW101-3H11_contig_1_3691,K00133,Metabolism,Biosynthesis of other secondary metabolites,Monobactam biosynthesis,asd; aspartate-semialdehyde dehydrogenase,ko09100,ko09110,ko00261,0.11250140438984584,-1.7023847538960803,-0.13321687315372382,-0.09556233773989388,0.07011023252379178,1.7485523278760593
6021,GW101-3H11_contig_1_3698,K02221,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,yggT; YggT family,ko09180,ko09183,ko02044,0.12878673664023016,-2.031935424122162,0.04986787440418358,1.2993569974016974,0.3491463946830144,0.20477742099303123
6085,GW101-3H11_contig_1_3729,K03474,Metabolism,Metabolism of cofactors and vitamins,Vitamin B6 metabolism,pdxJ; pyridoxine 5-phosphate synthase,ko09100,ko09108,ko00750,0.4873392991019117,-2.1625490920144257,0.8143331729285882,0.09230201347227301,0.1404941623882161,0.6280804441234391
6104,GW101-3H11_contig_1_3738,K03597,Brite Hierarchies,Protein families: genetic information processing,Transcription machinery,rseA; sigma-E factor negative regulatory protein,ko09180,ko09182,ko03021,-0.1913194827171176,2.198573644214745,-0.7598238298441446,-0.30205529027790073,-0.557050282867907,-0.3883247585076733
6162,GW101-3H11_contig_1_3766,K10001,Environmental Information Processing,Membrane transport,ABC transporters,"gltI, aatJ; glutamate/aspartate transport system substrate-binding",ko09130,ko09131,ko02010,0.2486576676286396,-2.0377120261930575,0.12968709338322906,1.3063487529591493,0.16596835710239807,0.18705015511964523
6163,GW101-3H11_contig_1_3766,K10001,Environmental Information Processing,Signal transduction,Two-component system,"gltI, aatJ; glutamate/aspartate transport system substrate-binding",ko09130,ko09132,ko02020,0.2486576676286396,-2.0377120261930575,0.12968709338322906,1.3063487529591493,0.16596835710239807,0.18705015511964523
6164,GW101-3H11_contig_1_3766,K10001,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,"gltI, aatJ; glutamate/aspartate transport system substrate-binding",ko09180,ko09183,ko02000,0.2486576676286396,-2.0377120261930575,0.12968709338322906,1.3063487529591493,0.16596835710239807,0.18705015511964523
6184,GW101-3H11_contig_1_3772,K16066,Metabolism,Nucleotide metabolism,Pyrimidine metabolism,ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381,ko09100,ko09104,ko00240,0.0859657814271345,1.313313158595865,-1.2108512951817074,-0.9981572647309283,-0.4546433689112449,1.264372988800877
6185,GW101-3H11_contig_1_3772,K16066,Metabolism,Amino acid metabolism,"Glycine, serine and threonine metabolism",ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381,ko09100,ko09105,ko00260,0.0859657814271345,1.313313158595865,-1.2108512951817074,-0.9981572647309283,-0.4546433689112449,1.264372988800877
6186,GW101-3H11_contig_1_3774,K02052,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,ABC.SP.A; putative spermidine/putrescine transport system ATP-binding,ko09140,ko09145,ko02024,-0.536256901310777,1.5878293632051186,0.8048175374391858,-0.9362798019272686,0.3284795946959846,-1.2485897921022386
6187,GW101-3H11_contig_1_3774,K02052,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,ABC.SP.A; putative spermidine/putrescine transport system ATP-binding,ko09180,ko09183,ko02000,-0.536256901310777,1.5878293632051186,0.8048175374391858,-0.9362798019272686,0.3284795946959846,-1.2485897921022386
6193,GW101-3H11_contig_1_3780,K02055,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,ABC.SP.S; putative spermidine/putrescine transport system substrate-binding,ko09140,ko09145,ko02024,-0.7930622016688553,0.5269783801420992,1.7650242309277773,-0.9850190397348308,0.40474752111755036,-0.9186688907837441
6194,GW101-3H11_contig_1_3780,K02055,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,ABC.SP.S; putative spermidine/putrescine transport system substrate-binding,ko09180,ko09183,ko02000,-0.7930622016688553,0.5269783801420992,1.7650242309277773,-0.9850190397348308,0.40474752111755036,-0.9186688907837441
6264,GW101-3H11_contig_1_3825,K00088,Metabolism,Nucleotide metabolism,Purine metabolism,"IMPDH, guaB; IMP dehydrogenase",ko09100,ko09104,ko00230,-1.400545456890596,-0.7881259201002588,-0.3960518934787479,1.6892745379005412,0.5020850790846717,0.39336365348438557
6265,GW101-3H11_contig_1_3825,K00088,Metabolism,Xenobiotics biodegradation and metabolism,Drug metabolism - other enzymes,"IMPDH, guaB; IMP dehydrogenase",ko09100,ko09111,ko00983,-1.400545456890596,-0.7881259201002588,-0.3960518934787479,1.6892745379005412,0.5020850790846717,0.39336365348438557
6266,GW101-3H11_contig_1_3825,K00088,Brite Hierarchies,Protein families: signaling and cellular processes,Exosome,"IMPDH, guaB; IMP dehydrogenase",ko09180,ko09183,ko04147,-1.400545456890596,-0.7881259201002588,-0.3960518934787479,1.6892745379005412,0.5020850790846717,0.39336365348438557
6267,GW101-3H11_contig_1_3825,K00364,Metabolism,Nucleotide metabolism,Purine metabolism,"guaC, GMPR; GMP reductase",ko09100,ko09104,ko00230,-1.400545456890596,-0.7881259201002588,-0.3960518934787479,1.6892745379005412,0.5020850790846717,0.39336365348438557
6312,GW101-3H11_contig_1_3853,K09922,Not Included in Pathway or Brite,Unclassified,Unclassified,K09922; uncharacterized,ko09190,ko09194,ko99997,0.36869799860037894,-2.2108986178629424,0.21551749127449848,0.6985348056619177,0.39038301693598254,0.5377653053901674
6350,GW101-3H11_contig_1_3864,K02913,Genetic Information Processing,Translation,Ribosome,"RP-L33, MRPL33, rpmG; large subunit ribosomal protein",ko09120,ko09122,ko03010,0.2931849454133317,-1.97488721908067,0.3205422582388637,0.12264984570827116,-0.1321166658317564,1.3706268355519557
6351,GW101-3H11_contig_1_3864,K02913,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-L33, MRPL33, rpmG; large subunit ribosomal protein",ko09180,ko09182,ko03011,0.2931849454133317,-1.97488721908067,0.3205422582388637,0.12264984570827116,-0.1321166658317564,1.3706268355519557
6502,GW101-3H11_contig_1_3977,K01935,Metabolism,Metabolism of cofactors and vitamins,Biotin metabolism,bioD; dethiobiotin synthetase,ko09100,ko09108,ko00780,0.5459163858186779,0.8549506251407898,1.27903548132633,-1.55184300141352,-0.945229927272884,-0.18282956359939398
6507,GW101-3H11_contig_1_3983,K01826,Metabolism,Amino acid metabolism,Tyrosine metabolism,"hpaF, hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase",ko09100,ko09105,ko00350,0.17725901582538273,-2.1541738178256966,0.5746264654403893,-0.006868982107366726,0.6545313226094174,0.7546259960578751
6604,GW101-3H11_contig_1_4044,K03216,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,"trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase",ko09180,ko09182,ko03016,-0.3009683970101526,-1.990623757424435,-0.021640666497552384,0.8105852358719037,1.0344699163557178,0.4681776687045106
6697,GW101-3H11_contig_1_4112,K02014,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,TC.FEV.OM; iron complex outermembrane recepter,ko09180,ko09183,ko02000,-0.08509018624960059,1.0986295459004864,1.5143445112472016,-1.3319435683798682,-0.6387329369329989,-0.557207365585221
6698,GW101-3H11_contig_1_4115,K02011,Environmental Information Processing,Membrane transport,ABC transporters,"afuB, fbpB; iron(III) transport system permease",ko09130,ko09131,ko02010,0.6168339495005799,1.9118877571438442,-0.4630603161675797,-0.22987110726801155,-0.8408480180397806,-0.994942265169054
6699,GW101-3H11_contig_1_4115,K02011,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,"afuB, fbpB; iron(III) transport system permease",ko09180,ko09183,ko02000,0.6168339495005799,1.9118877571438442,-0.4630603161675797,-0.22987110726801155,-0.8408480180397806,-0.994942265169054
6713,GW101-3H11_contig_1_4125,K07735,Brite Hierarchies,Protein families: genetic information processing,Transcription factors,algH; putative transcriptional,ko09180,ko09182,ko03000,0.4882650326739981,-2.173536241652658,0.16751848249969656,0.10473832602171983,0.7066763505838091,0.7063380498734408
6758,GW101-3H11_contig_1_4139,K05540,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,dusB; tRNA-dihydrouridine synthase B,ko09180,ko09182,ko03016,0.6522331531785573,1.472980476176667,0.23372243627949038,-1.5850727005212413,-0.905779701540437,0.13191633642696657
6830,GW101-3H11_contig_1_4176,K01626,Metabolism,Amino acid metabolism,"Phenylalanine, tyrosine and tryptophan biosynthesis","E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase",ko09100,ko09105,ko00400,-0.7881013789904014,-0.8415182590653159,-1.2198515003944659,1.1009304995960598,1.3443556336389937,0.40418500521512235
6831,GW101-3H11_contig_1_4176,K01626,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase",ko09140,ko09145,ko02024,-0.7881013789904014,-0.8415182590653159,-1.2198515003944659,1.1009304995960598,1.3443556336389937,0.40418500521512235
6931,GW101-3H11_contig_1_4228,K15513,Metabolism,Xenobiotics biodegradation and metabolism,Benzoate degradation,boxC; benzoyl-CoA-dihydrodiol lyase,ko09100,ko09111,ko00362,-0.9974251541476321,-0.7496396357613081,0.7604481962514504,-1.2034119564187418,0.9986058800171004,1.191422670059131
6978,GW101-3H11_contig_1_4262,K03642,Not Included in Pathway or Brite,Unclassified: signaling and cellular processes,Structural,rlpA; rare lipoprotein,ko09190,ko09193,ko99992,-0.19072403264458085,2.1887414792529944,-0.48663004412337985,-0.34773834226651396,-0.8447548993800041,-0.3188941608385079
7342,GW101-3H11_contig_1_4468,K00285,Metabolism,Amino acid metabolism,Phenylalanine metabolism,dadA; D-amino-acid dehydrogenase,ko09100,ko09105,ko00360,1.915597352866347,-0.23660027785047488,0.18580345593909017,-1.160005858905306,0.21593478888286505,-0.9207294609325201
7343,GW101-3H11_contig_1_4468,K00285,Metabolism,Metabolism of other amino acids,D-Amino acid metabolism,dadA; D-amino-acid dehydrogenase,ko09100,ko09106,ko00470,1.915597352866347,-0.23660027785047488,0.18580345593909017,-1.160005858905306,0.21593478888286505,-0.9207294609325201
7384,GW101-3H11_contig_1_4488,K02948,Genetic Information Processing,Translation,Ribosome,"RP-S11, MRPS11, rpsK; small subunit ribosomal protein",ko09120,ko09122,ko03010,0.9691686818562577,-2.0537675418285857,0.8265605728755404,0.3475976927608881,-0.176525613629854,0.08696620796574668
7385,GW101-3H11_contig_1_4488,K02948,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-S11, MRPS11, rpsK; small subunit ribosomal protein",ko09180,ko09182,ko03011,0.9691686818562577,-2.0537675418285857,0.8265605728755404,0.3475976927608881,-0.176525613629854,0.08696620796574668
7408,GW101-3H11_contig_1_4499,K02931,Genetic Information Processing,Translation,Ribosome,"RP-L5, MRPL5, rplE; large subunit ribosomal protein",ko09120,ko09122,ko03010,0.8887928110867769,-1.7860382428731645,0.8455533454760747,-0.06252517836365462,-0.7474788657653086,0.8616961304392767
7409,GW101-3H11_contig_1_4499,K02931,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-L5, MRPL5, rplE; large subunit ribosomal protein",ko09180,ko09182,ko03011,0.8887928110867769,-1.7860382428731645,0.8455533454760747,-0.06252517836365462,-0.7474788657653086,0.8616961304392767
7464,GW101-3H11_contig_1_4522,K15270,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,sam; S-adenosylmethionine uptake,ko09180,ko09183,ko02000,0.7493353812424675,1.5210833409649895,0.6057423863849116,-0.9415504025200211,-0.9682177902178493,-0.9663929158544955
7496,GW101-3H11_contig_1_4542,K06195,Not Included in Pathway or Brite,Unclassified: signaling and cellular processes,,apaG; ApaG,ko09190,ko09193,ko99994,0.5101570648613478,-2.1932830955551497,0.23587990342488133,0.20373029002786833,0.7934230771047821,0.4500927601362664
7502,GW101-3H11_contig_1_4551,K03088,Brite Hierarchies,Protein families: genetic information processing,Transcription machinery,"rpoE; RNA polymerase sigma-70 factor, ECF",ko09180,ko09182,ko03021,1.0040893537412559,1.522454833834248,0.01681957915706082,-1.4348718268596907,-0.5687131828323722,-0.5397787570404976
7588,GW101-3H11_contig_1_4611,K02032,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,ddpF; peptide/nickel transport system ATP-binding,ko09140,ko09145,ko02024,0.034863534935085365,2.025270101854725,-0.08849693665495602,-1.2179202492164265,-0.13001833502015753,-0.623698115898271
7589,GW101-3H11_contig_1_4611,K02032,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,ddpF; peptide/nickel transport system ATP-binding,ko09180,ko09183,ko02000,0.034863534935085365,2.025270101854725,-0.08849693665495602,-1.2179202492164265,-0.13001833502015753,-0.623698115898271
7590,GW101-3H11_contig_1_4611,K10823,Environmental Information Processing,Membrane transport,ABC transporters,oppF; oligopeptide transport system ATP-binding,ko09130,ko09131,ko02010,0.034863534935085365,2.025270101854725,-0.08849693665495602,-1.2179202492164265,-0.13001833502015753,-0.623698115898271
7591,GW101-3H11_contig_1_4611,K10823,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,oppF; oligopeptide transport system ATP-binding,ko09140,ko09145,ko02024,0.034863534935085365,2.025270101854725,-0.08849693665495602,-1.2179202492164265,-0.13001833502015753,-0.623698115898271
7592,GW101-3H11_contig_1_4611,K10823,Human Diseases,Drug resistance: antimicrobial,beta-Lactam resistance,oppF; oligopeptide transport system ATP-binding,ko09160,ko09175,ko01501,0.034863534935085365,2.025270101854725,-0.08849693665495602,-1.2179202492164265,-0.13001833502015753,-0.623698115898271
7593,GW101-3H11_contig_1_4611,K10823,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,oppF; oligopeptide transport system ATP-binding,ko09180,ko09183,ko02000,0.034863534935085365,2.025270101854725,-0.08849693665495602,-1.2179202492164265,-0.13001833502015753,-0.623698115898271
7625,GW101-3H11_contig_1_4624,K05808,Brite Hierarchies,Protein families: genetic information processing,Ribosome biogenesis,yhbH; putative sigma-54 modulation,ko09180,ko09182,ko03009,-0.25185570396810897,2.0498275330375706,-1.1216186968250297,0.1354170794648811,-0.15199136391497042,-0.6597788477943398
7630,GW101-3H11_contig_1_4627,K03668,Not Included in Pathway or Brite,Unclassified: genetic information processing,Protein,hslJ; heat shock protein,ko09190,ko09192,ko99975,-0.26664487611850163,2.2024040477507976,-0.6024803017708604,-0.2866798829627035,-0.3165818944350237,-0.730017092463709
7631,GW101-3H11_contig_1_4627,K06079,Human Diseases,Drug resistance: antimicrobial,Cationic antimicrobial peptide (CAMP) resistance,"cutF, nlpE; copper homeostasis protein",ko09160,ko09175,ko01503,-0.26664487611850163,2.2024040477507976,-0.6024803017708604,-0.2866798829627035,-0.3165818944350237,-0.730017092463709
7632,GW101-3H11_contig_1_4627,K09914,Not Included in Pathway or Brite,Unclassified,General function prediction,K09914; putative,ko09190,ko09194,ko99996,-0.26664487611850163,2.2024040477507976,-0.6024803017708604,-0.2866798829627035,-0.3165818944350237,-0.730017092463709
7776,GW101-3H11_contig_1_4695,K07006,Not Included in Pathway or Brite,Unclassified,Unclassified,K07006; uncharacterized,ko09190,ko09194,ko99997,-0.950547238327871,0.47431589087686393,-1.0555863188989905,1.734903470894121,0.5012464188833828,-0.7043322234275088
7777,GW101-3H11_contig_1_4696,K00799,Metabolism,Metabolism of other amino acids,Glutathione metabolism,"GST, gst; glutathione S-transferase",ko09100,ko09106,ko00480,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7778,GW101-3H11_contig_1_4696,K00799,Metabolism,Xenobiotics biodegradation and metabolism,Metabolism of xenobiotics by cytochrome P450,"GST, gst; glutathione S-transferase",ko09100,ko09111,ko00980,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7779,GW101-3H11_contig_1_4696,K00799,Metabolism,Xenobiotics biodegradation and metabolism,Drug metabolism - cytochrome P450,"GST, gst; glutathione S-transferase",ko09100,ko09111,ko00982,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7780,GW101-3H11_contig_1_4696,K00799,Metabolism,Xenobiotics biodegradation and metabolism,Drug metabolism - other enzymes,"GST, gst; glutathione S-transferase",ko09100,ko09111,ko00983,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7781,GW101-3H11_contig_1_4696,K00799,Organismal Systems,Aging,Longevity regulating pathway - worm,"GST, gst; glutathione S-transferase",ko09150,ko09149,ko04212,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7782,GW101-3H11_contig_1_4696,K00799,Human Diseases,Cancer: overview,Pathways in cancer,"GST, gst; glutathione S-transferase",ko09160,ko09161,ko05200,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7783,GW101-3H11_contig_1_4696,K00799,Human Diseases,Cancer: overview,Chemical carcinogenesis - DNA adducts,"GST, gst; glutathione S-transferase",ko09160,ko09161,ko05204,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7784,GW101-3H11_contig_1_4696,K00799,Human Diseases,Cancer: overview,Chemical carcinogenesis - receptor activation,"GST, gst; glutathione S-transferase",ko09160,ko09161,ko05207,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7785,GW101-3H11_contig_1_4696,K00799,Human Diseases,Cancer: overview,Chemical carcinogenesis - reactive oxygen species,"GST, gst; glutathione S-transferase",ko09160,ko09161,ko05208,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7786,GW101-3H11_contig_1_4696,K00799,Human Diseases,Cancer: specific types,Hepatocellular carcinoma,"GST, gst; glutathione S-transferase",ko09160,ko09162,ko05225,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7787,GW101-3H11_contig_1_4696,K00799,Human Diseases,Cardiovascular disease,Fluid shear stress and atherosclerosis,"GST, gst; glutathione S-transferase",ko09160,ko09166,ko05418,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7788,GW101-3H11_contig_1_4696,K00799,Human Diseases,Drug resistance: antineoplastic,Platinum drug resistance,"GST, gst; glutathione S-transferase",ko09160,ko09176,ko01524,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7789,GW101-3H11_contig_1_4696,K00799,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,"GST, gst; glutathione S-transferase",ko09180,ko09183,ko02000,-0.9782411091058906,0.24056202360369414,-1.0003476292333697,1.8315300515182662,0.5125358691655371,-0.6060392059482399
7793,GW101-3H11_contig_1_4715,K04066,Genetic Information Processing,Replication and repair,Homologous recombination,priA; primosomal protein N' (replication factor Y) (superfamily II helicase),ko09120,ko09124,ko03440,0.3512628315050615,1.9612831450624657,-0.4025903706581046,-0.17528001211968236,-1.2751558022947844,-0.45951979149495686
7794,GW101-3H11_contig_1_4715,K04066,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,priA; primosomal protein N' (replication factor Y) (superfamily II helicase),ko09180,ko09182,ko03400,0.3512628315050615,1.9612831450624657,-0.4025903706581046,-0.17528001211968236,-1.2751558022947844,-0.45951979149495686
