Query	Seed ortholog	e-value	score	best tax lvl	Preferred_name	GO terms	EC number	KEGG KO	KEGG pathway	KEGG module	KEGG reaction	KEGG rclass	BRITE	KEGG TC	CAZy	BiGG reaction	annot lvl	matching OGs	Best OG	COG cat	description
GW101-3H11_contig_1_80	358220.C380_00395	5.20E-79	300.4	Comamonadaceae	cueR			"ko:K08365,ko:K19591"		M00769			"ko00000,ko00002,ko01504,ko03000"				Bacteria	"1RGX6@1224,2VSD1@28216,4AEND@80864,COG0789@1,COG0789@2"	NA|NA|NA	K	TIGRFAM Cu(I)-responsive transcriptional regulator
GW101-3H11_contig_1_81	358220.C380_00400	2.20E-25	120.9	Comamonadaceae	copZ			"ko:K07089,ko:K07213"	"ko04978,map04978"				"ko00000,ko00001"				Bacteria	"1NGBD@1224,2VXTQ@28216,4AFDS@80864,COG2608@1,COG2608@2"	NA|NA|NA	P	Heavy metal transport detoxification protein
GW101-3H11_contig_1_82	358220.C380_00405	0	1350.1	Comamonadaceae	copA	"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0042802,GO:0044464,GO:0071944"	3.6.3.54	ko:K17686	"ko01524,ko04016,map01524,map04016"		R00086	RC00002	"ko00000,ko00001,ko01000"	3.A.3.5			Bacteria	"1MU08@1224,2VH8J@28216,4ABRB@80864,COG2217@1,COG2217@2"	NA|NA|NA	P	heavy metal translocating P-type ATPase
GW101-3H11_contig_1_83	358220.C380_00410	2.60E-126	459.5	Comamonadaceae													Bacteria	"1MU9B@1224,2VGZ8@28216,4AC4G@80864,COG0840@1,COG0840@2"	NA|NA|NA	NT	histidine kinase HAMP region domain protein
GW101-3H11_contig_1_84	358220.C380_00415	3.00E-99	367.9	Comamonadaceae				ko:K01996	"ko02010,ko02024,map02010,map02024"	M00237			"ko00000,ko00001,ko00002,ko02000"	3.A.1.4			Bacteria	"1N12K@1224,2VUPY@28216,4AENF@80864,COG3945@1,COG3945@2"	NA|NA|NA	T	Hemerythrin HHE cation binding domain
GW101-3H11_contig_1_85	358220.C380_00420	7.00E-182	643.3	Comamonadaceae	nemA	"GO:0000003,GO:0000302,GO:0001101,GO:0003006,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006082,GO:0006950,GO:0006979,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009605,GO:0009607,GO:0009620,GO:0009694,GO:0009695,GO:0009791,GO:0009908,GO:0009987,GO:0010035,GO:0010193,GO:0010817,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0016629,GO:0019752,GO:0022414,GO:0032501,GO:0032502,GO:0032787,GO:0042221,GO:0042445,GO:0042446,GO:0042493,GO:0042579,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046677,GO:0048367,GO:0048437,GO:0048438,GO:0048443,GO:0048466,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0050896,GO:0051704,GO:0051707,GO:0055114,GO:0061458,GO:0065007,GO:0065008,GO:0071704,GO:0072330,GO:0090567,GO:0099402,GO:1901576,GO:1901700"		ko:K10680	"ko00633,ko01120,map00633,map01120"		"R08014,R08017,R08042"	RC00250	"ko00000,ko00001,ko01000"				Bacteria	"1MVIX@1224,2VH2S@28216,4A9SH@80864,COG1902@1,COG1902@2"	NA|NA|NA	C	NADH flavin oxidoreductase NADH oxidase
GW101-3H11_contig_1_86	358220.C380_00425	2.70E-150	538.5	Comamonadaceae	MA20_43585												Bacteria	"1MW6T@1224,2VMDP@28216,4AAS8@80864,COG0477@1,COG2814@2"	NA|NA|NA	EGP	Major facilitator Superfamily
GW101-3H11_contig_1_87	358220.C380_00430	9.70E-109	399.4	Comamonadaceae	attY		2.5.1.18	ko:K00799	"ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418"		"R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905"	"RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944"	"ko00000,ko00001,ko01000,ko02000"	"1.A.12.2.2,1.A.12.3.2"			Bacteria	"1MY47@1224,2VI89@28216,4AB74@80864,COG0625@1,COG0625@2"	NA|NA|NA	O	Glutathione S-transferase
GW101-3H11_contig_1_90	358220.C380_00435	1.40E-139	502.3	Comamonadaceae			"4.1.1.104,4.1.2.17"	"ko:K01628,ko:K22130"	"ko00051,ko01120,map00051,map01120"		R02262	"RC00603,RC00604"	"ko00000,ko00001,ko01000"				Bacteria	"1MWP9@1224,2VJXG@28216,4AC6Z@80864,COG0235@1,COG0235@2"	NA|NA|NA	G	Class II aldolase
GW101-3H11_contig_1_91	358220.C380_00440	1.80E-70	271.9	Comamonadaceae													Bacteria	"1RD1K@1224,2VRYY@28216,4ADX2@80864,COG2128@1,COG2128@2"	NA|NA|NA	O	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity
GW101-3H11_contig_1_92	1366050.N234_37115	4.00E-22	110.2	Burkholderiaceae													Bacteria	"1KA60@119060,1R397@1224,2E3XX@1,2VWZW@28216,32YUX@2"	NA|NA|NA	S	"Bacterial antitoxin of type II TA system, VapB"
GW101-3H11_contig_1_93	398578.Daci_5817	2.00E-43	181.8	Comamonadaceae													Bacteria	"1MZZ9@1224,2VSN5@28216,4AF4I@80864,COG1487@1,COG1487@2"	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. An RNase
GW101-3H11_contig_1_94	358220.C380_00445	6.10E-147	526.9	Comamonadaceae				ko:K03088					"ko00000,ko03021"				Bacteria	"1MXVA@1224,2VK3C@28216,4AC81@80864,COG1595@1,COG1595@2"	NA|NA|NA	K	Belongs to the sigma-70 factor family. ECF subfamily
GW101-3H11_contig_1_95	1163407.UU7_11295	3.70E-30	137.9	Xanthomonadales													Bacteria	"1N8TM@1224,1SGJQ@1236,1XB86@135614,2E7CC@1,331VJ@2"	NA|NA|NA	S	Protein of unknown function (DUF4087)
GW101-3H11_contig_1_96	549.BW31_03968	5.30E-38	164.1	Pantoea	yycE		"3.4.21.26,5.3.1.24"	"ko:K01322,ko:K01817"	"ko00400,ko01100,ko01110,ko01130,ko01230,ko04614,map00400,map01100,map01110,map01130,map01230,map04614"	M00023	R03509	RC00945	"ko00000,ko00001,ko00002,ko01000,ko01002"				Bacteria	"1RGVH@1224,1S6CP@1236,3W0VH@53335,COG0346@1,COG0346@2"	NA|NA|NA	E	PFAM Glyoxalase bleomycin resistance protein dioxygenase
GW101-3H11_contig_1_97	358220.C380_00450	4.50E-37	160.2	Comamonadaceae	yeiW			ko:K06940					ko00000				Bacteria	"1MZCU@1224,2VU00@28216,32S46@2,4AF7Z@80864,COG0727@1"	NA|NA|NA	S	Fe-S-cluster oxidoreductase
GW101-3H11_contig_1_98	358220.C380_00455	9.30E-99	366.3	Comamonadaceae	MA20_24580												Bacteria	"1RH7F@1224,2VTFR@28216,4ADH2@80864,COG0431@1,COG0431@2"	NA|NA|NA	S	NADPH-dependent FMN reductase
GW101-3H11_contig_1_99	1242864.D187_009494	2.80E-81	309.3	Myxococcales													Bacteria	"1MXBN@1224,2WVEV@28221,2YWU0@29,43036@68525,COG2755@1,COG2755@2"	NA|NA|NA	E	GDSL-like Lipase/Acylhydrolase family
GW101-3H11_contig_1_100	543728.Vapar_3627	2.10E-51	208.8	Bacteria													Bacteria	"COG5500@1,COG5500@2"	NA|NA|NA	S	Domain of unknown function (DUF1772)
GW101-3H11_contig_1_101	543728.Vapar_3628	2.40E-43	182.2	Proteobacteria													Bacteria	"1N8JB@1224,COG0664@1,COG0664@2"	NA|NA|NA	T	cyclic nucleotide-binding
GW101-3H11_contig_1_102	1276756.AUEX01000039_gene365	0	1286.6	Comamonadaceae	gidA	"GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009314,GO:0009411,GO:0009416,GO:0009451,GO:0009628,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0050896,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363"		ko:K03495			R08701	"RC00053,RC00209,RC00870"	"ko00000,ko03016,ko03036"				Bacteria	"1MU6F@1224,2VIGG@28216,4AAPK@80864,COG0445@1,COG0445@2"	NA|NA|NA	D	"NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34"
GW101-3H11_contig_1_103	358220.C380_00470	2.80E-120	438	Comamonadaceae	rsmG	"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036265,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070043,GO:0070475,GO:0070476,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360"	2.1.1.170	ko:K03501					"ko00000,ko01000,ko03009,ko03036"				Bacteria	"1MY0K@1224,2VR3B@28216,4AC2M@80864,COG0357@1,COG0357@2"	NA|NA|NA	J	Specifically methylates the N7 position of guanine in position 527 of 16S rRNA
GW101-3H11_contig_1_104	358220.C380_00475	6.80E-102	376.7	Comamonadaceae													Bacteria	"1RA1G@1224,2VKHI@28216,4AAFJ@80864,COG1280@1,COG1280@2"	NA|NA|NA	E	Lysine exporter protein (Lyse ygga)
GW101-3H11_contig_1_105	358220.C380_00480	2.60E-141	508.1	Comamonadaceae	parA			ko:K03496					"ko00000,ko03036,ko04812"				Bacteria	"1MV43@1224,2VHNK@28216,4AAI0@80864,COG1192@1,COG1192@2"	NA|NA|NA	D	Cobyrinic acid ac-diamide synthase
GW101-3H11_contig_1_106	358220.C380_00485	1.30E-101	375.6	Comamonadaceae				ko:K07002					ko00000				Bacteria	"1RDB7@1224,2VQ1M@28216,4ADM5@80864,COG3545@1,COG3545@2"	NA|NA|NA	S	esterase of the alpha beta
GW101-3H11_contig_1_108	358220.C380_00495	4.30E-46	190.3	Betaproteobacteria													Bacteria	"1N856@1224,2VXCS@28216,COG0662@1,COG0662@2"	NA|NA|NA	G	Cupin domain
GW101-3H11_contig_1_109	358220.C380_00500	8.20E-144	516.5	Comamonadaceae	parB			ko:K03497					"ko00000,ko03000,ko03036,ko04812"				Bacteria	"1MW2E@1224,2VIG0@28216,4AAXW@80864,COG1475@1,COG1475@2"	NA|NA|NA	K	Belongs to the ParB family
GW101-3H11_contig_1_110	1278307.KB906976_gene1623	1.80E-08	65.5	Gammaproteobacteria													Bacteria	"1PB61@1224,1STJD@1236,28V6G@1,2ZH9P@2"	NA|NA|NA		
GW101-3H11_contig_1_111	358220.C380_00505	5.20E-211	740.3	Comamonadaceae													Bacteria	"1R5EZ@1224,28MAA@1,2VNTE@28216,2ZAP0@2,4AHBF@80864"	NA|NA|NA		
GW101-3H11_contig_1_112	358220.C380_00510	4.80E-110	404.1	Comamonadaceae			2.1.1.197	ko:K02169	"ko00780,ko01100,map00780,map01100"	M00572	R09543	"RC00003,RC00460"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1QZ6F@1224,2WHHW@28216,4AJX6@80864,COG4106@1,COG4106@2"	NA|NA|NA	S	trans-aconitate 2-methyltransferase activity
GW101-3H11_contig_1_113	358220.C380_00515	4.60E-240	837	Comamonadaceae				ko:K09859					ko00000				Bacteria	"1PD4S@1224,2VKU2@28216,4AB31@80864,COG3014@1,COG3014@2"	NA|NA|NA	S	Protein conserved in bacteria
GW101-3H11_contig_1_114	358220.C380_00520	1.60E-62	245.4	Comamonadaceae	ycfL	"GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0033554,GO:0050896,GO:0051716"											Bacteria	"1N0V9@1224,2VW5E@28216,4AEDW@80864,COG5633@1,COG5633@2"	NA|NA|NA	S	Protein of unknown function (DUF1425)
GW101-3H11_contig_1_115	358220.C380_00525	5.60E-104	383.6	Comamonadaceae	lpoB	"GO:0000270,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008047,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009279,GO:0009987,GO:0016020,GO:0019867,GO:0019899,GO:0030203,GO:0030234,GO:0030312,GO:0030313,GO:0031241,GO:0031975,GO:0034645,GO:0042546,GO:0043085,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044093,GO:0044237,GO:0044249,GO:0044260,GO:0044425,GO:0044462,GO:0044464,GO:0050790,GO:0065007,GO:0065009,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:0098552,GO:0098772,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576"		"ko:K07337,ko:K21008"	"ko02025,map02025"				"ko00000,ko00001"				Bacteria	"1RA6V@1224,2VNRD@28216,4AA98@80864,COG3417@1,COG3417@2"	NA|NA|NA	M	Peptidoglycan-synthase activator LpoB
GW101-3H11_contig_1_116	358220.C380_00530	3.40E-148	531.2	Comamonadaceae													Bacteria	"1RD19@1224,29PGQ@1,2VJM5@28216,30AEV@2,4ABIB@80864"	NA|NA|NA		
GW101-3H11_contig_1_117	358220.C380_00535	7.20E-147	526.9	Comamonadaceae													Bacteria	"1MXAR@1224,2VKZM@28216,4ACVT@80864,COG1073@1,COG1073@2"	NA|NA|NA	S	alpha beta
GW101-3H11_contig_1_118	358220.C380_00540	3.30E-115	421	Comamonadaceae	IV02_24660												Bacteria	"1MUPP@1224,2VIPM@28216,4ABXT@80864,COG1853@1,COG1853@2"	NA|NA|NA	S	PFAM flavin reductase domain protein FMN-binding
GW101-3H11_contig_1_120	1123255.JHYS01000004_gene956	1.70E-107	396	Comamonadaceae													Bacteria	"1R65H@1224,2VNJ2@28216,4ABIV@80864,COG2378@1,COG2378@2"	NA|NA|NA	K	WYL domain
GW101-3H11_contig_1_121	883126.HMPREF9710_00499	5.10E-159	568.5	Betaproteobacteria	nusA	"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031554,GO:0031564,GO:0043244,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141"		ko:K02600					"ko00000,ko03009,ko03021"				Bacteria	"1QUUG@1224,2W0DD@28216,COG2251@1,COG2251@2"	NA|NA|NA	S	Domain of unknown function(DUF2779)
GW101-3H11_contig_1_122	358220.C380_00545	3.70E-163	580.9	Comamonadaceae	MA20_01125												Bacteria	"1P1FH@1224,2VJ0V@28216,4AJP7@80864,COG1917@1,COG1917@2,COG2207@1,COG2207@2"	NA|NA|NA	K	AraC-like ligand binding domain
GW101-3H11_contig_1_123	1276756.AUEX01000002_gene378	2.40E-202	711.4	Comamonadaceae													Bacteria	"1QUTR@1224,2VHHN@28216,4AADR@80864,COG0477@1,COG2814@2"	NA|NA|NA	EGP	Major facilitator Superfamily
GW101-3H11_contig_1_124	1219031.BBJR01000022_gene2526	1.40E-26	125.2	Comamonadaceae													Bacteria	"1N7K7@1224,2VWF1@28216,4AID4@80864,COG2251@1,COG2251@2"	NA|NA|NA		
GW101-3H11_contig_1_125	358220.C380_00555	4.40E-86	323.9	Comamonadaceae				ko:K09983					ko00000				Bacteria	"1RGUV@1224,2VS54@28216,4AE2P@80864,COG3812@1,COG3812@2"	NA|NA|NA	S	Domain of unknown function (DUF1993)
GW101-3H11_contig_1_126	887062.HGR_08089	7.90E-58	229.9	Comamonadaceae	zrp			ko:K05800					"ko00000,ko03000"				Bacteria	"1RDB3@1224,2VRFS@28216,4AERR@80864,COG1522@1,COG1522@2"	NA|NA|NA	K	helix_turn_helix ASNC type
GW101-3H11_contig_1_127	391735.Veis_0623	2.70E-303	1047.3	Comamonadaceae	ggt	"GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0006082,GO:0006508,GO:0006520,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0008242,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016787,GO:0019538,GO:0019752,GO:0030288,GO:0030313,GO:0031975,GO:0034722,GO:0036374,GO:0042597,GO:0043094,GO:0043102,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0070011,GO:0071704,GO:0097264,GO:0140096,GO:1901564,GO:1901566,GO:1901576"	"2.3.2.2,3.4.19.13"	ko:K00681	"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100"		"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935"	"RC00064,RC00090,RC00096"	"ko00000,ko00001,ko01000,ko01002"				Bacteria	"1MUV6@1224,2VI60@28216,4A9Q2@80864,COG0405@1,COG0405@2"	NA|NA|NA	M	gamma-glutamyltransferase
GW101-3H11_contig_1_128	1157708.KB907452_gene3659	2.70E-97	362.1	Comamonadaceae													Bacteria	"1MXRP@1224,2VQ8X@28216,4ACXQ@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	"Transcriptional regulator, LysR family"
GW101-3H11_contig_1_129	358220.C380_00560	5.60E-208	730.3	Comamonadaceae													Bacteria	"1R51S@1224,2VID9@28216,4AASA@80864,COG1506@1,COG1506@2"	NA|NA|NA	E	peptidase
GW101-3H11_contig_1_130	358220.C380_00575	0	1397.5	Comamonadaceae	icd		1.1.1.42	ko:K00031	"ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146"	"M00009,M00010,M00173,M00740"	"R00267,R00268,R01899"	"RC00001,RC00084,RC00114,RC00626,RC02801"	"br01601,ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MV6Q@1224,2VI36@28216,4AC3T@80864,COG2838@1,COG2838@2"	NA|NA|NA	C	PFAM Isocitrate dehydrogenase NADP-dependent monomeric type
GW101-3H11_contig_1_131	358220.C380_00580	1.60E-126	458.8	Comamonadaceae	MA20_22045			ko:K06953					ko00000				Bacteria	"1RC5G@1224,2VRFD@28216,4ADV8@80864,COG1407@1,COG1407@2"	NA|NA|NA	S	PFAM metallophosphoesterase
GW101-3H11_contig_1_132	358220.C380_00585	0	1619	Comamonadaceae	lhr			ko:K03724					"ko00000,ko01000,ko03400"				Bacteria	"1MUSW@1224,2VI8X@28216,4AD9X@80864,COG1201@1,COG1201@2"	NA|NA|NA	L	DEAD H associated domain protein
GW101-3H11_contig_1_133	358220.C380_00590	1.70E-281	974.9	Comamonadaceae	lig	"GO:0000287,GO:0003674,GO:0003824,GO:0003909,GO:0003910,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006266,GO:0006271,GO:0006273,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016874,GO:0016886,GO:0022616,GO:0030312,GO:0033554,GO:0034641,GO:0034645,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0046872,GO:0050896,GO:0051103,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:0140097,GO:1901360,GO:1901576"	"6.5.1.1,6.5.1.6,6.5.1.7"	ko:K10747	"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"		"R00381,R00382,R10822,R10823"	RC00005	"ko00000,ko00001,ko01000,ko03032,ko03400"				Bacteria	"1MV3S@1224,2VJ3Q@28216,4AB7V@80864,COG1793@1,COG1793@2"	NA|NA|NA	L	ATP dependent DNA ligase domain protein
GW101-3H11_contig_1_134	358220.C380_00595	1.30E-196	692.2	Comamonadaceae	MA20_22065			"ko:K07576,ko:K07577"					ko00000				Bacteria	"1MV7U@1224,2VHKS@28216,4AC5Z@80864,COG1236@1,COG1236@2"	NA|NA|NA	J	Exonuclease of the beta-lactamase fold involved in RNA processing
GW101-3H11_contig_1_135	358220.C380_00600	4.30E-68	264.2	Comamonadaceae													Bacteria	"1RITC@1224,2VSSR@28216,4AEQX@80864,COG2823@1,COG2823@2"	NA|NA|NA	S	BON domain
GW101-3H11_contig_1_137	358220.C380_00605	1.80E-279	968	Comamonadaceae				ko:K02035	"ko02024,map02024"	M00239			"ko00000,ko00001,ko00002,ko02000"	3.A.1.5			Bacteria	"1MUZH@1224,2VHCV@28216,4ABBW@80864,COG0747@1,COG0747@2"	NA|NA|NA	E	"PFAM extracellular solute-binding protein, family 5"
GW101-3H11_contig_1_138	358220.C380_00610	7.80E-49	199.5	Comamonadaceae		"GO:0005575,GO:0005576"		ko:K09771					"ko00000,ko02000"	2.A.7.26			Bacteria	"1MZI8@1224,2VUNG@28216,4AEZ9@80864,COG1742@1,COG1742@2"	NA|NA|NA	S	UPF0060 membrane protein
GW101-3H11_contig_1_139	358220.C380_00615	9.80E-103	379.8	Comamonadaceae	ydfF	"GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010035,GO:0010038,GO:0010288,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0032791,GO:0042221,GO:0043167,GO:0043169,GO:0046686,GO:0046870,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097063,GO:0097159,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141"											Bacteria	"1MWCW@1224,2VSAI@28216,4AJIQ@80864,COG0640@1,COG0640@2"	NA|NA|NA	K	"helix_turn_helix, Arsenical Resistance Operon Repressor"
GW101-3H11_contig_1_140	358220.C380_00620	3.00E-54	217.6	Comamonadaceae	MA20_35555												Bacteria	"1RIH6@1224,2VSR7@28216,4AEKA@80864,COG5470@1,COG5470@2"	NA|NA|NA	S	NIPSNAP family containing protein
GW101-3H11_contig_1_141	1123504.JQKD01000039_gene1126	2.40E-40	171.4	Comamonadaceae	MA20_35560												Bacteria	"1RGVV@1224,2VUVA@28216,4AF3P@80864,COG2329@1,COG2329@2"	NA|NA|NA	C	Antibiotic biosynthesis monooxygenase
GW101-3H11_contig_1_142	1157708.KB907456_gene2438	4.70E-81	307.8	Comamonadaceae	MA20_24125												Bacteria	"1N4BG@1224,2VIYC@28216,4ADH6@80864,COG0639@1,COG0639@2"	NA|NA|NA	T	Calcineurin-like phosphoesterase superfamily domain
GW101-3H11_contig_1_143	398578.Daci_2000	6.50E-38	164.5	Proteobacteria													Bacteria	"1R9NN@1224,28M5D@1,2ZAJ6@2"	NA|NA|NA		
GW101-3H11_contig_1_144	1268622.AVS7_02525	2.10E-34	151.8	Comamonadaceae													Bacteria	"1ND08@1224,2VV2M@28216,4AFRF@80864,COG5649@1,COG5649@2"	NA|NA|NA	S	Domain of unknown function (DU1801)
GW101-3H11_contig_1_146	358220.C380_00640	8.00E-263	912.5	Comamonadaceae	dld		"1.1.2.4,1.1.3.15"	"ko:K00102,ko:K00104"	"ko00620,ko00630,ko01100,ko01110,ko01120,ko01130,map00620,map00630,map01100,map01110,map01120,map01130"		"R00197,R00475"	"RC00042,RC00044"	"ko00000,ko00001,ko01000"				Bacteria	"1MU6Y@1224,2VI85@28216,4AAZB@80864,COG0277@1,COG0277@2"	NA|NA|NA	C	PFAM FAD linked oxidase domain protein
GW101-3H11_contig_1_147	358220.C380_00645	5.70E-110	403.7	Proteobacteria													Bacteria	"1MYHJ@1224,COG1309@1,COG1309@2"	NA|NA|NA	K	"Bacterial regulatory proteins, tetR family"
GW101-3H11_contig_1_148	358220.C380_00650	7.30E-170	603.2	Comamonadaceae													Bacteria	"1QGXF@1224,2VNEQ@28216,4ACJP@80864,COG3181@1,COG3181@2"	NA|NA|NA	S	Tripartite tricarboxylate transporter family receptor
GW101-3H11_contig_1_149	358220.C380_00655	1.30E-229	802.4	Comamonadaceae				ko:K03929					"ko00000,ko01000"		CE10		Bacteria	"1MVQZ@1224,2VJ7U@28216,4ADXH@80864,COG2272@1,COG2272@2"	NA|NA|NA	I	Belongs to the type-B carboxylesterase lipase family
GW101-3H11_contig_1_150	358220.C380_00660	6.40E-94	350.1	Bacteria													Bacteria	"COG5523@1,COG5523@2"	NA|NA|NA	T	integral membrane protein
GW101-3H11_contig_1_151	358220.C380_00665	5.20E-70	270.4	Bacteria													Bacteria	"2EGD2@1,33A4V@2"	NA|NA|NA	S	Protein of unknown function (DUF2752)
GW101-3H11_contig_1_152	358220.C380_00670	7.00E-115	420.2	Comamonadaceae													Bacteria	"1RCFJ@1224,2VMNZ@28216,4ABZM@80864,COG1802@1,COG1802@2"	NA|NA|NA	K	FCD
GW101-3H11_contig_1_153	358220.C380_00675	5.30E-142	510.4	Comamonadaceae				ko:K02030		M00236			"ko00000,ko00002,ko02000"	3.A.1.3			Bacteria	"1MVT6@1224,2VH1B@28216,4A9YC@80864,COG0834@1,COG0834@2"	NA|NA|NA	ET	"extracellular solute-binding protein, family 3"
GW101-3H11_contig_1_154	358220.C380_00680	2.10E-112	411.8	Comamonadaceae				ko:K02029		M00236			"ko00000,ko00002,ko02000"	3.A.1.3			Bacteria	"1MX2Y@1224,2VNP0@28216,4AASR@80864,COG0765@1,COG0765@2"	NA|NA|NA	P	"polar amino acid ABC transporter, inner membrane subunit"
GW101-3H11_contig_1_155	358220.C380_00685	1.50E-110	405.6	Comamonadaceae				ko:K02029		M00236			"ko00000,ko00002,ko02000"	3.A.1.3			Bacteria	"1MVB6@1224,2VKX0@28216,4AB2D@80864,COG0765@1,COG0765@2"	NA|NA|NA	P	"Polar amino acid ABC transporter, inner membrane"
GW101-3H11_contig_1_156	358220.C380_00690	4.30E-133	480.7	Comamonadaceae			3.6.3.21	ko:K02028		M00236			"ko00000,ko00002,ko01000,ko02000"	3.A.1.3			Bacteria	"1MU9Q@1224,2VJ04@28216,4AC5D@80864,COG1126@1,COG1126@2"	NA|NA|NA	E	ABC transporter
